Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
246	-100.85035	27.938564	-44.913513	-205.90019	79.0	-38.52767	21.046173	1.994602	-75.517296	2470000	-9.934108e-09	314.35385	-0.01838103	-56.589497	0.2883827	0.014379959	0.089835934	79.0	1106.708384513855
247	-100.560875	30.489706	-46.511333	-250.51505	79.0	-42.589024	21.662941	-0.47271705	-106.85749	2480000	-6.208817e-09	337.4645	-0.016586589	-54.81886	0.29204082	0.011669345	0.08943578	79.0	1110.403282403946
248	-101.683	32.284733	-56.909687	-205.92944	79.0	-42.23052	22.583506	2.3416831	-131.49698	2490000	-3.973643e-08	388.72867	-0.016873	-63.44937	0.28699598	0.009942043	0.079231694	79.0	1114.6681895256042
249	-100.477104	31.767195	-55.569714	-226.1075	79.0	-42.626015	21.992582	1.2125549	-83.2175	2500000	9.934108e-09	343.81094	-0.017724263	-43.380245	0.28430519	0.010295414	0.087735094	79.0	1118.6150841712952
250	-97.12232	29.354708	-54.78992	-187.66544	79.0	-40.479763	21.409578	2.5111303	-82.731926	2510000	1.4901161e-08	303.26462	-0.016984995	-38.487446	0.29562852	0.011338427	0.086934775	79.0	1123.483157634735
251	-102.83031	32.66861	-44.037243	-222.5872	79.0	-41.088768	21.311914	8.394833	-91.302025	2520000	-9.934108e-09	356.58606	-0.017248953	-44.44673	0.28059977	0.009646144	0.08863545	79.0	1127.470678806305
252	-96.494446	31.37545	-51.76019	-215.34158	79.0	-41.691757	22.20725	2.7131526	-83.16658	2530000	-4.967054e-09	344.34555	-0.017148817	-60.704716	0.28427625	0.012675912	0.089135654	79.0	1132.343734741211
253	-99.42312	30.519468	-48.72234	-218.09981	79.0	-39.36596	20.67419	4.506229	-79.92097	2540000	9.934108e-09	374.8112	-0.017684855	-69.08141	0.272487	0.009698688	0.09023609	79.0	1136.351856470108
254	-95.26212	28.27019	-49.922306	-215.36641	79.0	-42.807617	21.245962	3.6980104	-83.5685	2550000	-8.692344e-09	296.8488	-0.016871085	-54.402283	0.27154404	0.006907036	0.07983193	79.0	1140.9804317951202
255	-93.77301	26.14811	-37.38521	-181.49333	79.0	-39.97212	20.257471	3.2488725	-76.40052	2560000	-1.4280279e-08	213.41429	-0.017350411	-30.210669	0.27799863	0.012672457	0.08603442	79.0	1145.856642484665
256	-95.4865	29.258183	-48.347057	-188.28116	79.0	-38.374645	19.923008	0.07987118	-79.99605	2570000	2.3593506e-08	295.97458	-0.018126592	-41.732914	0.27924743	0.012372647	0.087735094	79.0	1149.7519392967224
257	-95.91509	32.351334	-49.179955	-209.9724	79.0	-40.282246	21.076563	-0.28534484	-76.533585	2580000	5.8983765e-09	377.3207	-0.016291872	-58.35675	0.2708569	0.014410888	0.08453381	60.0	1153.984186410904
258	-92.26444	25.689764	-51.91326	-215.30806	79.0	-39.8958	20.241686	8.478848	-78.172295	2590000	-1.7384687e-08	259.55258	-0.018013056	-53.8461	0.26886597	0.010935747	0.09283713	79.0	1157.6942896842957
259	-97.08622	32.004852	-50.688126	-209.14491	79.0	-38.799595	19.933693	0.972538	-125.11237	2600000	-2.2351742e-08	371.4564	-0.017741136	-86.1109	0.27640408	0.0121735195	0.08653462	79.0	1162.134310722351
260	-95.271454	29.006447	-54.982365	-213.66933	79.0	-40.009754	21.081848	1.3702233	-83.79185	2610000	1.8626451e-08	326.09488	-0.01804115	-50.44867	0.27276084	0.01143292	0.085634254	79.0	1166.8383433818817
261	-96.88247	30.286743	-47.06619	-247.8183	79.0	-40.251312	20.436998	5.428915	-88.5205	2620000	7.450581e-09	305.60068	-0.016928928	-60.989258	0.28428772	0.012141973	0.085734285	79.0	1170.5415670871735
262	-92.671425	28.70511	-47.623566	-199.50664	79.0	-40.26999	21.565086	14.32116	-98.92126	2630000	9.934108e-09	323.99448	-0.017725902	-73.90618	0.2703975	0.014521477	0.09213685	79.0	1174.212551355362
263	-95.55538	32.2683	-48.562008	-214.99092	79.0	-38.61806	19.90664	10.039086	-80.538414	2640000	-2.483527e-09	404.90372	-0.018555915	-69.44828	0.27520117	0.013421263	0.091136456	79.0	1177.8365488052368
264	-95.48952	29.556873	-43.759506	-205.14008	79.0	-39.79425	20.596361	5.3590693	-88.133705	2650000	-4.967054e-09	317.36777	-0.017894102	-62.383484	0.2774031	0.011436604	0.08383354	79.0	1181.4446396827698
265	-90.25433	30.174139	-37.183186	-255.135	79.0	-39.991455	20.502956	1.952146	-80.564835	2660000	2.2351742e-08	327.1069	-0.01911381	-59.58017	0.26668766	0.010947264	0.08873549	79.0	1185.0679302215576
266	-100.36884	29.8747	-41.214767	-193.25073	79.0	-37.407616	19.607815	2.445507	-75.031265	2670000	1.2417635e-09	330.8394	-0.018071325	-73.406944	0.28275272	0.013548125	0.09073629	79.0	1189.9023079872131
267	-96.66639	33.589687	-41.715218	-223.56174	79.0	-41.02042	22.145525	2.0263197	-82.868744	2680000	3.7252903e-08	418.93823	-0.019584926	-88.36562	0.27366143	0.013451151	0.093937576	79.0	1193.6191375255585
268	-93.93711	31.608139	-49.22907	-234.07446	79.0	-42.30032	21.52028	1.2884197	-139.43723	2690000	-1.9868216e-08	355.85397	-0.017907837	-88.37299	0.27297893	0.011305909	0.0797319	79.0	1197.3786413669586
269	-92.701004	29.480919	-48.855145	-214.11703	79.0	-38.63635	19.796726	0.068243265	-98.32308	2700000	7.450581e-09	289.65234	-0.018145265	-52.707165	0.2786789	0.013461754	0.086334534	79.0	1201.8630514144897
270	-94.97746	31.472248	-48.135357	-253.92616	79.0	-38.429077	20.04191	6.393773	-101.94517	2710000	-2.2351742e-08	356.34134	-0.017991418	-72.11221	0.2742416	0.013487357	0.08643457	79.0	1206.2618074417114
271	-92.08186	33.69639	-44.29403	-271.91748	79.0	-39.24373	20.33017	6.7725854	-88.80739	2720000	1.9868216e-08	377.89944	-0.016488109	-89.35031	0.2857493	0.009966002	0.08593438	79.0	1210.5604150295258
272	-88.32301	25.56128	-38.954884	-181.97607	79.0	-37.763607	20.613565	4.153991	-91.498184	2730000	4.967054e-09	265.83508	-0.0172171	-61.011852	0.27445558	0.014219925	0.08713486	75.0	1214.3379545211792
273	-93.832954	30.012033	-34.232483	-183.96167	79.0	-35.868484	19.30408	1.5259264	-111.544426	2740000	9.934108e-09	312.1044	-0.019083012	-57.418957	0.27320275	0.010829054	0.088435374	79.0	1219.0565083026886
274	-91.84465	29.685444	-42.36014	-199.91547	79.0	-39.22875	19.940994	1.2494628	-83.14316	2750000	2.6077032e-08	318.44858	-0.015647959	-54.12145	0.26565602	0.008865948	0.08263305	79.0	1224.5208446979523
275	-87.62176	27.759457	-38.51213	-178.50464	79.0	-37.192146	20.618675	8.892748	-76.1369	2760000	1.7384687e-08	291.34314	-0.015873257	-53.68063	0.26902473	0.011241904	0.086934775	79.0	1228.6804387569427
276	-89.46615	27.82345	-42.25317	-217.3605	79.0	-36.038723	19.067339	0.47188783	-77.94982	2770000	-1.9868216e-08	301.6442	-0.016350402	-69.98687	0.26851848	0.013082852	0.08453381	79.0	1233.4679188728333
277	-87.15195	27.81034	-44.939816	-158.78197	79.0	-36.450092	19.749416	5.7907343	-108.05196	2780000	9.4684465e-09	302.8767	-0.016483868	-58.960613	0.25368294	0.015202016	0.0842337	62.0	1238.4275698661804
278	-92.36614	34.406136	-45.188446	-215.50673	79.0	-36.56005	18.128996	1.6007836	-76.44628	2790000	-3.7252903e-09	381.4545	-0.019034544	-53.901028	0.25600776	0.011980563	0.08723489	79.0	1243.6636641025543
279	-85.989174	29.71647	-34.691177	-250.422	79.0	-37.029854	19.964952	0.6591482	-78.850784	2800000	-7.450581e-09	328.7817	-0.01865861	-79.12821	0.2611308	0.013794483	0.0972389	79.0	1248.9401874542236
280	-89.073166	33.24113	-36.9039	-236.98126	79.0	-35.259285	19.311394	0.491148	-140.75294	2810000	0.0	331.149	-0.017081494	-71.045265	0.25801596	0.012577049	0.08903561	79.0	1254.600216627121
281	-88.55855	30.483593	-32.743027	-217.66174	79.0	-36.82919	20.137466	7.891774	-120.20521	2820000	2.483527e-09	346.2299	-0.017602434	-69.72296	0.25881186	0.013646412	0.081232496	68.0	1258.737347126007
282	-93.15966	33.887184	-36.52058	-202.99055	79.0	-36.530132	19.014957	-0.08965802	-102.331	2830000	3.228585e-08	364.69336	-0.019496072	-72.54502	0.2575927	0.012988272	0.09003601	79.0	1262.595291852951
283	-87.68173	28.94498	-35.509766	-183.39366	79.0	-37.59829	20.081377	-1.1182094	-81.488655	2840000	1.6763806e-08	323.71268	-0.017662166	-52.96494	0.26050693	0.013556041	0.085534215	70.0	1266.378638267517
284	-89.46804	29.47368	-35.08465	-190.95483	79.0	-36.204994	19.024118	-0.46599436	-75.603516	2850000	-1.2417635e-09	307.80914	-0.017635338	-55.039124	0.26780584	0.011551845	0.080532216	79.0	1270.6059682369232
285	-86.807274	32.637806	-46.200924	-279.76025	79.0	-36.190426	19.216152	5.346444	-73.43143	2860000	-1.3659398e-08	340.49728	-0.016409688	-69.69616	0.2586927	0.015187997	0.082032815	43.0	1274.0695672035217
286	-86.979515	28.385094	-39.591946	-175.41481	79.0	-35.990707	18.768248	5.6668844	-90.523926	2870000	-2.2351742e-08	303.2482	-0.016363539	-64.43623	0.2468977	0.012665428	0.077130854	79.0	1278.5022866725922
287	-84.44927	28.629194	-44.587177	-239.81996	79.0	-35.850433	18.293798	3.1933362	-69.64262	2880000	-1.9868216e-08	298.64856	-0.017700156	-57.514893	0.2467776	0.012995549	0.0787315	79.0	1282.8304171562195
288	-83.010185	27.520859	-36.92823	-164.59613	79.0	-33.65189	18.362898	3.1216173	-68.994774	2890000	2.3593506e-08	284.7927	-0.01782731	-28.695177	0.24412341	0.014799289	0.08883554	79.0	1286.9020557403564
289	-84.43646	26.204805	-42.911713	-205.44966	79.0	-34.003624	17.768051	0.7431221	-69.82584	2900000	4.967054e-09	228.61162	-0.018518977	-35.309002	0.2611483	0.013992534	0.085734285	79.0	1291.0039901733398
290	-85.98251	29.38861	-35.511246	-222.14473	79.0	-33.657063	18.352646	1.7124519	-71.34161	2910000	-3.7252903e-09	265.35464	-0.01691477	-42.891582	0.25428164	0.010808934	0.08033213	79.0	1295.0075562000275
291	-82.934654	28.971344	-39.73854	-193.90588	79.0	-34.471012	18.880842	1.7859113	-71.8508	2920000	0.0	314.60297	-0.012309874	-56.79591	0.24425761	0.015507433	0.07012805	27.0	1298.4004120826721
292	-83.93315	28.414785	-29.933334	-221.84596	79.0	-33.485405	17.65437	4.64104	-71.51437	2930000	-6.208817e-09	283.91342	-0.018001972	-30.536776	0.23909909	0.013527672	0.08783513	79.0	1302.4834580421448
293	-81.765396	23.642023	-34.07656	-137.86942	79.0	-34.81365	18.490246	1.8770671	-72.73887	2940000	-1.6142925e-08	232.27803	-0.017191822	-34.73281	0.2448724	0.011590502	0.07663065	79.0	1306.1292667388916
294	-81.91071	27.44976	-39.734566	-180.64128	79.0	-34.44169	17.717669	2.7953665	-71.14739	2950000	1.4901161e-08	272.4412	-0.015752455	-46.784946	0.2507926	0.010171059	0.06962785	79.0	1310.280157327652
295	-88.6502	36.092987	-39.15911	-266.69348	79.0	-33.605495	17.192705	2.1134694	-78.94538	2960000	-4.967054e-09	436.27408	-0.01732902	-127.66726	0.25213367	0.0141389035	0.08213285	79.0	1314.2677223682404
296	-82.26761	26.87644	-43.04929	-181.4272	79.0	-34.955044	19.142881	4.0390654	-92.71015	2970000	2.483527e-09	271.22952	-0.01645452	-45.19469	0.23983492	0.0121469805	0.07883153	79.0	1318.8496618270874
297	-86.47164	27.87778	-36.85918	-196.96042	79.0	-33.757378	18.151228	1.3566427	-78.25178	2980000	1.2417634e-08	343.59366	-0.019137	-104.7461	0.24544775	0.0110808015	0.08283313	79.0	1322.9691569805145
298	-81.08415	28.397116	-37.428604	-183.78914	79.0	-35.927402	18.602158	6.8027406	-89.36326	2990000	1.4901161e-08	317.9675	-0.01674659	-64.98825	0.24615999	0.009893998	0.07943177	79.0	1326.9607496261597
299	-82.91817	25.853756	-44.843903	-176.75575	79.0	-33.93437	18.334343	5.4811134	-76.82516	3000000	-1.3659398e-08	317.06772	-0.018045634	-69.67959	0.24693711	0.012313753	0.08383354	79.0	1331.6968944072723
