Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
265	-349.98563	55.90472	-235.35637	-490.9135	79.0	-150.40659	74.21628	9.293959	-264.7222	2660000	-0.020864647	1204.1718	-0.00027384236	-257.94604	0.63050205	0.00016125618	2297.979199886322
266	-352.2658	57.722748	-200.28024	-551.23267	79.0	-150.95973	74.484924	8.19894	-274.5973	2670000	-0.021105563	1276.297	-0.00024260744	-276.8581	0.6302267	0.00018666859	2306.3884341716766
267	-355.4742	64.56819	-209.29419	-596.3455	79.0	-149.9311	74.61321	7.590102	-287.64203	2680000	-0.0038166996	1507.1626	-0.0001603947	-423.11386	0.6234782	8.0685015e-05	2314.71177649498
268	-351.82285	53.518776	-231.32181	-519.3057	79.0	-152.83105	76.70321	8.732616	-290.8471	2690000	-0.033028893	1203.8477	-0.00020291959	-345.93375	0.6311367	0.0001545292	2323.322269678116
269	-357.46774	70.544235	-199.14769	-608.67303	79.0	-152.47522	73.94376	9.954554	-291.94974	2700000	-0.021894297	1540.1597	-0.00023983885	-305.76126	0.6207142	-1.3980934e-05	2331.486249923706
270	-355.58325	65.872795	-177.55603	-574.5781	79.0	-152.82114	75.8593	12.46781	-306.55957	2710000	-0.024031382	1331.5701	-0.00039685005	-316.78467	0.6224016	9.639738e-06	2339.575573682785
271	-353.4452	67.25464	-190.75275	-517.2472	79.0	-152.51973	76.187	7.7397738	-308.38474	2720000	-0.0205597	1542.4443	-0.00031080982	-352.99323	0.60877025	0.00016647174	2347.6620230674744
272	-337.92188	59.13825	-197.66591	-534.8877	79.0	-152.97983	78.92278	4.3333063	-325.4962	2730000	-0.020776624	1476.0841	-0.00040012877	-443.4686	0.61211675	0.00019662027	2355.7113361358643
273	-360.88263	65.95958	-216.99103	-564.44434	79.0	-143.55774	71.629745	4.757759	-278.1028	2740000	-0.021170452	1852.4688	-0.00027382094	-622.7852	0.6136624	0.00033070974	2363.810567378998
274	-350.90558	72.323715	-215.20227	-531.13043	79.0	-151.95331	75.927315	21.92333	-291.7027	2750000	-0.01719173	1607.86	-0.00016264245	-290.48926	0.6010289	-9.464979e-05	2372.020056247711
275	-348.11102	64.44145	-199.72845	-618.4054	79.0	-149.89513	74.768036	15.941754	-280.39487	2760000	-0.029414715	1240.9716	-0.00011070655	-262.78403	0.599821	-7.6464385e-06	2380.9928257465363
276	-347.61694	68.05159	-229.74818	-568.33453	79.0	-148.26868	75.71826	10.815706	-293.72897	2770000	-0.02299552	1355.3217	-0.00022028212	-252.92899	0.6029124	5.9392056e-05	2389.3377873897552
277	-345.5493	65.77028	-225.39862	-540.8223	79.0	-147.43767	75.61302	15.684593	-279.3551	2780000	-0.026787221	1494.1483	-0.000117536634	-343.1366	0.59139466	5.6415993e-06	2397.650233268738
278	-352.0966	60.36093	-233.76308	-534.62225	79.0	-146.53778	75.286316	9.439739	-290.7109	2790000	-0.016997512	1324.1924	-0.00049617235	-322.17334	0.5988003	-9.476462e-07	2405.830662250519
279	-347.24344	60.566402	-195.1831	-520.7922	79.0	-151.0005	74.35943	8.719244	-305.8698	2800000	-0.012381936	1236.3116	-0.000687425	-271.622	0.60107875	0.00038081818	2414.13076543808
280	-349.40784	57.771812	-198.25174	-489.7584	79.0	-148.33768	73.25555	7.294836	-285.4039	2810000	-0.019002536	1219.7539	-0.00014679786	-283.5401	0.6102183	5.311777e-05	2423.0236401557922
281	-360.76096	62.13016	-220.24086	-567.1721	79.0	-148.42606	74.41251	8.204706	-280.7196	2820000	-0.023718737	1378.6454	-0.00012317253	-352.74115	0.59928536	5.7841793e-05	2431.179463624954
282	-351.09576	68.18225	-166.6365	-551.1963	79.0	-154.36653	77.77504	8.878461	-305.50162	2830000	-0.025812168	1631.6787	-0.00039644167	-447.2225	0.61276174	0.0001778264	2439.437304496765
283	-359.76553	67.670135	-176.81993	-525.25195	79.0	-148.97588	75.267624	9.396537	-283.71356	2840000	-0.025435027	1627.8259	-0.000272315	-490.5584	0.6124816	0.0002943025	2447.9287474155426
284	-347.88965	58.647602	-143.15526	-498.17645	79.0	-153.5545	76.293106	14.502262	-281.04904	2850000	-0.017406628	1256.8721	-0.00028060502	-305.22968	0.61207247	0.00031221658	2455.9612448215485
285	-350.43414	59.361713	-201.7327	-596.0315	79.0	-147.28934	75.34559	10.733152	-275.03604	2860000	-0.02682516	1205.2817	-0.00013216026	-292.1131	0.62098247	0.00010007452	2466.141313791275
286	-359.64886	61.70632	-247.6751	-576.753	79.0	-149.46883	73.20899	19.355276	-282.91718	2870000	-0.021141393	1418.2867	-0.00027650408	-376.91898	0.6332377	1.0120784e-05	2479.853127717972
287	-345.1518	61.217484	-158.92665	-510.849	79.0	-154.6947	77.132965	5.537904	-294.24283	2880000	-0.015689919	1437.1917	-0.0003137068	-406.57755	0.62294996	8.90272e-06	2489.427547931671
288	-348.72153	62.067814	-144.59738	-572.7629	79.0	-147.3246	73.62272	10.555313	-280.53067	2890000	-0.028801892	1322.6921	-0.00015053898	-267.07428	0.6243948	6.308349e-05	2500.140587568283
289	-356.0833	61.93491	-244.9622	-623.1072	79.0	-148.08148	74.47603	13.328295	-279.81873	2900000	-0.021763355	1383.2783	-0.0003374396	-337.17557	0.6233771	0.00011961712	2510.276573419571
290	-339.06894	60.96439	-156.29865	-503.801	79.0	-151.18103	75.8621	8.428076	-291.44553	2910000	-0.014829269	1337.2155	-0.00025949953	-364.0337	0.6221708	9.635975e-05	2518.6075899600983
291	-342.71555	62.427944	-216.64322	-565.80255	79.0	-143.44838	73.06537	18.341871	-281.37518	2920000	-0.021510717	1383.9003	-0.00035653636	-272.21603	0.6203069	0.00012315824	2526.9120433330536
292	-349.7488	57.790215	-202.19725	-532.07245	79.0	-145.78827	73.502335	13.176083	-266.9748	2930000	-0.023199536	1253.4406	-0.0003874281	-286.4657	0.61656666	4.2540178e-05	2535.3967854976654
293	-346.4358	60.48602	-208.56503	-542.4697	79.0	-148.75247	73.67303	9.729394	-266.32666	2940000	-0.0069935787	1269.6389	-0.00028106943	-279.71558	0.61639166	0.0001937736	2543.983781337738
294	-352.89667	56.33233	-223.31824	-500.17624	79.0	-146.028	75.838905	14.819487	-273.4982	2950000	-0.009224516	1287.7393	-0.00034069899	-261.79663	0.63680065	6.12234e-05	2552.21453166008
295	-340.19318	59.022697	-179.75696	-595.3908	79.0	-148.60023	74.43638	14.524868	-279.24207	2960000	-0.022794016	1258.7177	-0.0003201234	-213.48888	0.61981547	0.00021494227	2561.3043479919434
296	-344.91174	57.625153	-234.72897	-576.7606	79.0	-144.8214	71.72742	11.853874	-269.1908	2970000	-0.002866123	1075.7119	-0.00018489786	-173.72986	0.62141037	0.00034162373	2569.884614467621
297	-358.1921	61.162403	-231.05663	-545.41125	79.0	-146.03749	72.70324	15.59668	-272.3066	2980000	-0.0062581077	1392.1987	-0.00020387769	-441.92865	0.62867403	0.00021542575	2578.393922805786
298	-355.83594	68.87039	-178.19737	-573.5856	79.0	-153.62027	75.33846	5.645645	-284.6117	2990000	-0.02850909	1605.5176	-0.00018257974	-348.4362	0.6287896	0.000308464	2586.687118291855
299	-343.21527	63.872845	-152.88866	-562.9369	79.0	-152.91321	74.895454	18.77477	-281.55396	3000000	-0.007348597	1348.6165	-0.00019789844	-345.87106	0.6311024	0.00019460969	2596.280327320099
