Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
266	-348.8399	62.365803	-212.1082	-540.123	79.0	-151.9479	76.681595	5.8855987	-291.76038	2670000	-0.035783578	1314.496	-0.00026393263	-369.67487	0.6376798	5.160313e-06	2362.3161244392395
267	-355.2434	55.605476	-234.12782	-522.0621	79.0	-148.94647	74.50804	2.2257829	-316.5452	2680000	-0.0137925465	1122.2463	-0.00056330464	-314.2802	0.6389735	0.0004183594	2370.858553171158
268	-347.9739	58.742844	-238.41075	-529.2842	79.0	-149.61475	75.21503	14.447578	-298.0314	2690000	-0.012948334	1355.1787	-7.9764985e-05	-335.29504	0.64212894	0.0003738838	2378.954423904419
269	-354.07553	62.752346	-185.04025	-533.3456	79.0	-147.3615	73.62373	4.2234926	-275.63666	2700000	-0.02215508	1425.3734	-0.00049750274	-364.89957	0.65638566	0.0006098554	2387.0271015167236
270	-352.61404	64.769485	-167.44499	-592.67426	79.0	-149.9573	75.15114	15.073236	-282.76657	2710000	-0.034176804	1451.979	-0.00015259424	-338.4353	0.6441822	0.00037006382	2395.088173866272
271	-349.51822	60.539593	-217.84175	-548.5959	79.0	-149.02794	75.690796	13.356528	-303.6221	2720000	-0.013097631	1456.2861	-2.8921466e-05	-354.4685	0.6538819	-1.7150996e-06	2403.1613285541534
272	-347.62344	59.09059	-192.52301	-535.2659	79.0	-147.81366	73.629425	12.406462	-277.42633	2730000	-0.018893242	1142.9204	-0.0003214134	-249.80708	0.6459134	0.000119887976	2411.295582294464
273	-359.97134	73.539024	-226.28001	-569.893	79.0	-149.84137	72.65648	6.2581906	-295.3157	2740000	-0.0088927895	1681.7179	-0.0002636956	-458.95776	0.63729197	-9.459283e-06	2419.538058280945
274	-351.70038	58.31889	-236.08797	-562.30396	79.0	-148.59769	75.8352	10.218118	-300.59198	2750000	-0.022722907	1370.5338	-0.00018482389	-392.1972	0.6457987	0.00013030646	2428.4222626686096
275	-355.28204	60.204544	-218.64218	-488.67273	79.0	-148.2578	74.55163	2.9598193	-285.10474	2760000	-0.005659908	1386.4712	-0.0005753692	-343.47058	0.6360775	-2.6514237e-05	2436.788111925125
276	-354.031	64.48879	-199.2729	-496.29834	79.0	-151.52171	74.37878	2.0132933	-277.80994	2770000	-0.029328091	1456.7063	-0.00024070521	-342.89948	0.6257173	-0.00012043999	2444.890640735626
277	-352.79077	69.22815	-223.0037	-556.5516	79.0	-151.74333	77.761826	2.0800157	-294.13922	2780000	-0.015607508	1583.1423	-0.0001305961	-311.1498	0.639601	0.00031342308	2453.103604078293
278	-357.53708	65.56178	-178.93651	-541.53674	79.0	-148.31516	77.28227	3.3236976	-292.5148	2790000	-0.018237092	1507.3217	-0.00021463816	-364.1493	0.6325959	-4.6112713e-05	2461.3048605918884
279	-348.78244	63.53524	-197.04454	-578.6026	79.0	-153.22916	75.25872	4.4827228	-281.63718	2800000	-0.020958688	1368.007	-0.0005617095	-305.77393	0.62794876	0.0003406119	2469.51904797554
280	-344.9653	55.36833	-226.71027	-521.6194	79.0	-148.04568	75.58177	3.5237365	-291.12512	2810000	-0.020028697	1503.3969	-0.00019095652	-526.2562	0.61674356	0.000287436	2478.698976278305
281	-346.78195	61.558594	-219.35919	-524.79083	79.0	-147.2719	72.84457	1.5040374	-264.88086	2820000	-0.0041678753	1378.874	6.1976025e-06	-389.89856	0.6028031	6.439759e-05	2487.132368326187
282	-357.85245	60.653214	-221.71819	-503.23154	79.0	-145.90378	74.53286	1.9045248	-287.92252	2830000	-0.028789781	1374.9927	-0.00029317988	-319.56073	0.61673075	-0.00010964042	2495.2722301483154
283	-352.27905	68.03966	-206.48807	-534.863	79.0	-152.70099	76.20612	1.3945951	-274.09793	2840000	-0.025794206	1445.1338	-0.0002336232	-274.62933	0.6127496	-2.6482288e-05	2503.3484647274017
284	-342.5892	60.02392	-201.58224	-527.4664	79.0	-152.4416	76.07907	3.2734294	-281.38034	2850000	-0.019077756	1505.9113	-0.00031413324	-370.66196	0.61194277	0.00046811352	2512.157209634781
285	-346.50775	64.74332	-228.4003	-553.3304	79.0	-146.28955	71.66313	3.1886778	-267.866	2860000	-0.023523914	1514.2803	-0.00051345956	-255.20587	0.60810673	0.00046748418	2521.9997680187225
286	-354.4317	63.414417	-194.23222	-623.616	79.0	-146.16272	73.08607	2.3394046	-267.11673	2870000	-0.031193618	1415.6699	-0.0005327244	-374.6347	0.6118492	0.00054951524	2530.1221277713776
287	-364.923	63.587296	-205.58125	-562.1511	79.0	-149.35326	74.059006	1.2742958	-272.66263	2880000	-0.0058569135	1397.9551	-0.0002508572	-340.67572	0.6014407	-0.0001802099	2538.3919003009796
288	-344.99554	61.131145	-183.89409	-547.03894	79.0	-151.91966	76.227196	-0.71328163	-284.17734	2890000	-0.050608873	1406.4147	-0.00033242907	-405.4157	0.6121747	0.00014988598	2547.151983976364
289	-354.16437	62.91381	-205.12947	-523.26404	79.0	-146.85413	74.634705	3.80974	-263.37946	2900000	-0.023306113	1596.4714	-0.00012404448	-381.68292	0.6106401	0.00016198476	2555.62135887146
290	-342.82013	52.931366	-218.22217	-521.1943	79.0	-148.68182	73.58248	-0.27932596	-273.98868	2910000	-0.013701729	1139.7493	-0.0008832542	-254.13223	0.6295542	0.00055452436	2564.07017660141
291	-352.1936	59.428852	-221.4209	-526.91205	79.0	-146.69594	72.13737	6.715879	-249.83812	2920000	-0.01747588	1256.2843	-0.00086662406	-289.95984	0.6147953	0.0009139952	2572.3345053195953
292	-346.83157	59.419468	-197.22885	-530.5821	79.0	-150.08183	75.97527	3.1738544	-274.6894	2930000	-0.007330549	1209.5978	-0.00012728595	-274.31174	0.6277319	0.00017566132	2580.473999977112
293	-344.06534	58.3376	-211.1181	-496.88797	79.0	-146.19646	75.363556	2.8909268	-283.74493	2940000	-0.035790138	1181.9861	0.00011493941	-201.64206	0.65083015	0.00024813542	2588.66797375679
294	-347.29025	57.05469	-194.61223	-474.21146	79.0	-145.14272	74.47703	32.84224	-267.26355	2950000	-0.020183627	1260.5284	-0.0001122118	-241.03693	0.6358696	0.0001275294	2597.148450613022
295	-357.41882	61.659	-247.83772	-552.36316	79.0	-147.00145	74.429054	-1.7563777	-256.6329	2960000	-0.035538286	1233.391	-7.0752576e-05	-328.29388	0.63175416	4.3468677e-05	2605.3747658729553
296	-359.47845	64.95205	-217.88818	-605.58026	79.0	-152.28398	77.55537	1.6404481	-288.4996	2970000	-0.0287046	1319.5017	-0.000324497	-287.98456	0.6352445	7.330234e-05	2614.359934568405
297	-346.7524	63.27641	-202.20992	-614.49084	79.0	-151.05891	74.92334	5.443247	-275.9977	2980000	-0.03905193	1305.188	-0.00064664613	-316.58862	0.63501775	0.0003894585	2622.535122156143
298	-337.5525	59.940086	-205.74066	-531.63544	79.0	-144.9596	75.61269	8.782669	-280.91458	2990000	-0.023846295	1218.9998	-0.0005919542	-325.61102	0.62964666	0.0007562626	2631.2047550678253
299	-353.41046	64.087425	-215.40556	-580.164	79.0	-145.23766	72.04472	8.503142	-283.54868	3000000	-0.010695305	1514.9902	-0.00042536762	-507.91302	0.6400605	0.000315245	2640.1997740268707
