Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
246	-91.14142	32.74797	-37.43637	-227.661	79.0	-36.13412	18.670607	3.4414558	-76.36426	2470000	1.8626451e-09	337.3406	-0.0160377	-61.08374	0.23720448	0.014032419	0.07863145	79.0	1153.717368364334
247	-85.28746	25.195778	-40.266567	-165.7619	79.0	-37.825512	19.88918	3.120852	-86.204	2480000	-2.4835268e-08	269.20212	-0.014258701	-42.026066	0.23557961	0.00829564	0.07442977	79.0	1157.8390645980835
248	-86.21424	28.690756	-42.59863	-206.34099	79.0	-35.86824	18.46612	5.888917	-74.686295	2490000	1.9868216e-08	316.4597	-0.016875634	-60.899624	0.23703146	0.013894501	0.07943177	79.0	1162.311698436737
249	-86.66984	32.646107	-31.683378	-221.09926	79.0	-36.204826	19.04647	1.6967998	-79.99281	2500000	-3.228585e-08	368.38406	-0.014366463	-76.50092	0.24136598	0.010502438	0.074929975	79.0	1167.3248348236084
250	-84.899	30.91131	-23.417276	-168.20558	79.0	-35.876186	19.467884	0.54025054	-74.860466	2510000	2.2351742e-08	344.01428	-0.015679322	-68.05761	0.22023313	0.01475142	0.076330535	75.0	1172.5634870529175
251	-89.42664	25.574781	-46.76111	-208.2813	79.0	-34.64427	17.609818	2.3700366	-78.833664	2520000	2.2351742e-08	277.22116	-0.017054517	-79.92768	0.2276371	0.0130604105	0.08133253	79.0	1177.6939964294434
252	-87.24914	32.956333	-31.634098	-218.2842	79.0	-36.76216	19.364164	4.5315046	-86.37976	2530000	1.7384687e-08	400.35397	-0.017112019	-75.68722	0.23120123	0.015078872	0.06872749	79.0	1183.1741564273834
253	-82.53872	27.473423	-28.863007	-177.1706	79.0	-37.334362	18.955803	0.657285	-82.8567	2540000	-3.8494665e-08	292.5752	-0.015891291	-60.959576	0.22864021	0.012548077	0.07883153	79.0	1188.3450920581818
254	-85.29494	28.899837	-33.302223	-180.3343	79.0	-34.493267	18.417727	2.8584447	-77.80422	2550000	3.5700698e-09	290.7189	-0.014936909	-55.683247	0.22936332	0.015268776	0.07683074	60.0	1191.8284227848053
255	-90.259346	33.173016	-39.716885	-244.39876	79.0	-35.359226	18.118801	0.3048036	-84.69166	2560000	1.8626451e-08	399.78784	-0.0155910095	-68.96075	0.23523767	0.014836316	0.08433374	65.0	1196.1460437774658
256	-85.61874	24.801624	-41.651783	-174.38054	79.0	-38.251225	18.63247	-2.1595647	-86.3604	2570000	4.718701e-08	244.84404	-0.014906676	-42.533756	0.24294446	0.010859047	0.07813125	79.0	1200.598483800888
257	-90.55919	35.770447	-23.05156	-182.96353	79.0	-36.84532	18.142406	1.2899206	-72.35208	2580000	-1.4901161e-08	444.348	-0.015342156	-88.33712	0.23510678	0.0099657765	0.07583033	79.0	1204.848147392273
258	-94.548515	36.064983	-29.497257	-224.07504	79.0	-37.86836	20.340618	2.6415553	-101.80127	2590000	-4.967054e-09	449.0082	-0.015567611	-87.66299	0.24564414	0.0103348205	0.074229695	79.0	1209.249856710434
259	-85.5224	26.1522	-36.115765	-165.7168	79.0	-39.408382	19.990643	2.0013566	-96.35201	2600000	-1.2417634e-08	291.38712	-0.015892902	-77.38206	0.23219967	0.0156243155	0.083333336	76.0	1214.100655555725
260	-87.04194	29.875553	-29.805183	-166.17699	79.0	-35.059933	18.170404	1.274292	-77.87336	2610000	0.0	296.32437	-0.015402322	-44.8896	0.2337079	0.010111903	0.07422969	79.0	1219.3356976509094
261	-84.87683	26.574812	-35.936745	-189.13144	79.0	-36.318195	18.761356	0.5535841	-84.51373	2620000	-2.9802322e-08	302.45483	-0.015982939	-51.96431	0.2337925	0.0131184785	0.07523009	79.0	1223.6727073192596
262	-89.82014	30.523575	-32.811714	-217.53027	79.0	-35.286903	17.777552	-0.21196651	-76.43669	2630000	-1.1175871e-08	368.42618	-0.017067047	-57.14358	0.24045861	0.012926306	0.07382953	79.0	1228.8965277671814
263	-83.92943	27.97772	-33.397747	-167.9685	79.0	-38.403194	18.83136	1.4836366	-79.62272	2640000	2.483527e-09	296.323	-0.015302695	-55.397568	0.23217072	0.0098723555	0.07042817	79.0	1233.7057490348816
264	-85.7834	34.624756	-36.161034	-285.49094	79.0	-35.06846	18.018126	-0.06068659	-74.82265	2650000	3.7252903e-09	394.36047	-0.015569913	-56.49605	0.224486	0.011582515	0.07322929	79.0	1239.0094962120056
265	-88.60308	32.22333	-32.65219	-234.04529	79.0	-35.18485	18.369781	-0.04853797	-89.656136	2660000	3.228585e-08	376.87363	-0.013587932	-70.62682	0.22613204	0.015240998	0.068627454	31.0	1243.1578121185303
266	-84.25657	31.874	-35.815464	-215.346	79.0	-37.115067	20.12032	5.567272	-93.15341	2670000	4.5945246e-08	381.16635	-0.014640912	-93.08645	0.22929971	0.011297145	0.07533013	79.0	1247.9687163829803
267	-87.471466	32.54651	-26.371405	-224.80002	79.0	-35.02516	18.75045	3.8187482	-69.90261	2680000	0.0	390.4934	-0.015333547	-80.11719	0.23041189	0.0144377975	0.07533013	66.0	1252.2267665863037
268	-83.30548	28.71204	-25.510117	-194.31241	79.0	-36.935474	19.11175	3.2927191	-73.907364	2690000	-2.7318796e-08	321.5391	-0.015198745	-80.91116	0.22603218	0.013106235	0.08163265	79.0	1256.6781616210938
269	-83.6025	29.672775	-32.08457	-169.83418	79.0	-34.259674	18.270948	5.844571	-80.146324	2700000	3.601114e-08	320.30276	-0.014840533	-59.818707	0.228935	0.011802185	0.08023209	79.0	1261.5105731487274
270	-86.86179	29.937176	-34.58612	-194.79324	79.0	-34.14214	18.135168	2.9535804	-84.157326	2710000	9.934108e-09	329.8559	-0.01564332	-85.44463	0.23081677	0.011238846	0.07713085	79.0	1266.415893316269
271	-87.01747	30.976036	-37.483273	-179.20163	79.0	-36.996273	20.46519	1.7940047	-91.966576	2720000	-1.6142925e-08	347.90665	-0.015081562	-78.02015	0.22194676	0.013521518	0.07693077	79.0	1271.9754033088684
272	-83.70398	26.696888	-23.435198	-178.16463	79.0	-35.90047	19.160185	1.8879967	-80.827385	2730000	-1.2417634e-08	275.9421	-0.015864583	-63.503784	0.23060103	0.013617168	0.07943177	79.0	1276.860003232956
273	-83.22866	29.895864	-26.73642	-230.3051	79.0	-34.256577	18.191656	8.827555	-72.55524	2740000	6.2088173e-10	316.32605	-0.016529365	-46.534405	0.23041733	0.011632825	0.07513005	79.0	1282.7802500724792
274	-83.24964	27.694227	-26.715374	-183.49481	79.0	-34.62298	18.054802	1.8357913	-78.624	2750000	-1.9868216e-08	284.66238	-0.014563978	-43.17693	0.22613184	0.012683739	0.07322929	79.0	1287.1394205093384
275	-83.4486	25.847319	-34.324593	-173.19879	79.0	-35.12461	18.193085	1.0189533	-71.53325	2760000	-1.8626451e-08	226.45764	-0.014879879	-40.458263	0.23323637	0.014751673	0.07543017	56.0	1291.2500655651093
276	-83.73714	33.412663	-37.028984	-178.78178	79.0	-34.10821	18.097492	3.0130455	-72.775955	2770000	1.9247333e-08	419.6018	-0.01702148	-107.11205	0.22990514	0.014612675	0.084233694	79.0	1296.4009184837341
277	-88.80225	29.3174	-31.81111	-169.17303	79.0	-35.14667	18.178844	-1.0930712	-82.05403	2780000	4.4703484e-08	320.82367	-0.01608028	-56.397816	0.23543532	0.00905716	0.080632254	79.0	1301.2469036579132
278	-80.1061	29.126707	-28.383821	-209.13728	79.0	-36.939247	19.08532	-0.96068525	-72.62684	2790000	3.4769375e-08	302.112	-0.014838296	-62.397816	0.24100548	0.015240525	0.083533406	69.0	1305.3767790794373
279	-86.81329	31.412859	-39.965927	-197.1076	79.0	-32.951626	17.13144	2.6301758	-83.96965	2800000	-1.7384687e-08	378.08154	-0.01832403	-61.338024	0.24249494	0.015035023	0.091136456	73.0	1310.333880186081
280	-86.37213	36.784107	-30.928194	-351.84857	79.0	-36.89498	18.413235	2.5221686	-88.01214	2810000	1.2417634e-08	476.88132	-0.016708827	-171.96208	0.2408238	0.013948865	0.08643458	79.0	1315.7531442642212
281	-85.425095	32.419495	-26.128117	-213.42459	79.0	-35.485916	20.26775	2.58239	-138.4258	2820000	-2.483527e-09	400.2059	-0.016660316	-124.26383	0.23655732	0.014982189	0.08183273	77.0	1321.47296667099
282	-85.25246	38.021435	-25.515043	-255.30399	79.0	-36.459873	20.735699	4.5079184	-148.6818	2830000	1.4901161e-08	425.93845	-0.016369805	-93.634735	0.22409354	0.010666166	0.0822329	79.0	1326.4886739253998
283	-87.12079	34.863506	-31.901646	-255.58716	79.0	-34.642906	19.864637	19.637339	-139.11633	2840000	-1.9868216e-08	389.12564	-0.017089112	-92.59023	0.23324488	0.01447733	0.08453381	74.0	1330.9237003326416
284	-87.21011	29.403387	-18.480314	-181.62177	79.0	-35.8733	19.855762	4.6226892	-136.62929	2850000	-3.9115548e-08	295.34433	-0.01578558	-54.564938	0.2346044	0.012069947	0.07993197	79.0	1334.6227338314056
285	-82.45188	30.759886	-36.97677	-201.10864	79.0	-36.14713	19.03599	2.8041394	-111.64352	2860000	2.4835268e-08	301.24573	-0.017152533	-72.10136	0.23845923	0.012442171	0.082733095	79.0	1338.524091243744
286	-85.162964	28.685095	-36.731953	-178.62628	79.0	-33.223278	18.096422	2.1980257	-105.44898	2870000	1.9868216e-08	259.43546	-0.017012186	-53.635098	0.23784578	0.013620564	0.080632254	79.0	1343.810837507248
287	-86.4065	26.928423	-39.97221	-192.54056	79.0	-34.77882	18.251173	1.0321567	-77.74615	2880000	-9.934108e-09	248.16176	-0.017387724	-47.091152	0.23996992	0.012368199	0.08183274	79.0	1349.2791311740875
288	-89.45099	34.06659	-33.949574	-210.81853	79.0	-35.098663	18.942057	2.0572567	-125.49867	2890000	2.2972623e-08	435.4639	-0.017533174	-95.94721	0.24630852	0.015081863	0.08503401	74.0	1353.4060626029968
289	-84.762245	29.357449	-19.214294	-186.20079	79.0	-37.82477	19.637318	12.426395	-91.2699	2900000	2.9802322e-08	364.82462	-0.017581815	-83.34021	0.23124158	0.012944166	0.08293317	62.0	1357.666873216629
290	-86.12824	29.881367	-29.720709	-188.05965	79.0	-35.93738	17.904118	11.763844	-75.43676	2910000	4.967054e-09	317.5419	-0.015923096	-58.525654	0.22681803	0.012063471	0.07563025	79.0	1361.3756096363068
291	-85.28102	28.41	-34.853046	-166.72157	79.0	-36.171093	18.513794	3.6777928	-77.59654	2920000	4.967054e-09	276.67578	-0.017530821	-52.400906	0.24170358	0.012720239	0.084133655	79.0	1366.217399597168
292	-80.97816	28.127699	-27.865952	-215.52202	79.0	-34.237778	17.254936	4.897626	-72.98628	2930000	-1.0244548e-08	244.39868	-0.016181165	-63.971935	0.22385575	0.0135199735	0.08093237	79.0	1370.6124653816223
293	-89.14786	43.14109	-35.471184	-352.96414	79.0	-32.401115	18.098576	5.4974213	-84.14775	2940000	-4.967054e-09	630.4839	-0.017547198	-199.33539	0.22955446	0.009890218	0.07723089	79.0	1374.8094227313995
294	-80.66487	27.183428	-32.942738	-152.89418	79.0	-38.604244	20.95568	-0.7582197	-139.63698	2950000	1.7384687e-08	414.57913	-0.015601146	-197.53535	0.21619435	0.01473286	0.079931974	59.0	1378.3270225524902
295	-87.61436	31.364443	-41.876217	-233.87369	79.0	-32.805943	17.278864	2.3683724	-67.53193	2960000	7.450581e-09	345.95084	-0.016987309	-66.37229	0.22685741	0.013774642	0.07763106	79.0	1383.3179395198822
296	-87.81023	38.1877	-36.13718	-287.3284	79.0	-36.199554	17.837349	4.2521877	-70.98843	2970000	1.1796753e-08	399.7727	-0.016642312	-75.02761	0.21427894	0.011348498	0.07833133	79.0	1388.090285539627
297	-80.75712	30.181292	-36.93282	-163.02768	79.0	-35.750797	18.891876	9.454248	-79.76237	2980000	-2.4835268e-08	351.66687	-0.016739206	-66.52	0.21754016	0.012146853	0.08083233	79.0	1393.1282637119293
298	-80.99855	27.192299	-16.50599	-175.03514	79.0	-32.846813	17.383123	3.479061	-64.93114	2990000	-1.3659398e-08	248.28351	-0.016591687	-48.096462	0.22257239	0.01534341	0.084733896	69.0	1397.5215201377869
299	-83.10456	27.755058	-36.995922	-192.85258	79.0	-33.209995	17.385397	2.134285	-75.18453	3000000	-3.7252903e-09	258.90622	-0.016454408	-38.704655	0.21763736	0.010065659	0.07803121	79.0	1402.271099805832
