Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
265	-435.36734	101.32585	-188.23277	-752.2552	79.0	-170.9605	89.0908	4.2445946	-384.32755	2660000	0.010380696	3641.8826	-5.590357e-05	-717.3656	0.45174	5.0610543e-05	2314.3974945545197
266	-429.49487	112.55304	-202.27773	-693.80597	79.0	-177.67944	87.73008	13.581709	-340.11447	2670000	0.014880672	3523.2498	-0.0002716686	-671.1773	0.45749885	4.5981815e-05	2322.8839962482452
267	-437.34222	106.19539	-230.17851	-707.0844	79.0	-171.11572	89.94507	15.73497	-345.5218	2680000	0.0040741637	3639.3374	3.7977472e-05	-773.9684	0.4627026	-4.8230504e-08	2331.1477789878845
268	-426.02313	112.54386	-150.6352	-711.74506	79.0	-175.534	88.60579	8.6915	-351.28772	2690000	-0.00019537006	3618.2505	-0.00012524065	-676.8469	0.47415823	4.302788e-05	2339.980805158615
269	-435.69012	113.375656	-166.37376	-707.62604	79.0	-169.4163	88.4587	7.2756767	-343.83725	2700000	-0.014257284	3082.0698	-2.6228372e-05	-471.68945	0.46973732	0.00014078482	2348.543767929077
270	-432.15836	114.83298	-193.5711	-680.95496	79.0	-171.41998	90.953156	10.953068	-341.02682	2710000	0.017204601	3724.2017	-0.00020022277	-651.7273	0.47470146	-2.39254e-05	2357.4960379600525
271	-426.76077	125.114784	-139.09657	-790.6056	79.0	-170.21259	87.32203	19.994146	-348.9614	2720000	0.0016995743	3941.8506	-0.0003112154	-630.96985	0.48072687	0.0002451093	2365.68838095665
272	-430.09268	118.61577	-129.14685	-701.61	79.0	-166.66754	89.53715	17.634518	-370.72644	2730000	-0.0007389162	3558.0454	-9.694195e-05	-784.2719	0.4859424	0.00014810573	2374.2209792137146
273	-457.46472	118.6027	-142.20593	-863.38574	79.0	-176.3692	88.401344	14.863991	-379.24185	2740000	0.010888178	3640.56	-0.0002017403	-754.15356	0.48004338	0.00036628288	2382.611867904663
274	-405.07333	118.11216	-120.666504	-706.6081	79.0	-181.6048	91.502655	9.863977	-361.0094	2750000	-0.020716818	4065.0947	-4.0495303e-05	-1248.3751	0.4933638	0.00014965226	2390.9132721424103
275	-439.03012	113.26727	-169.82329	-699.17334	79.0	-162.65395	86.57946	15.150505	-353.3559	2760000	-0.005138115	4347.3477	-3.6985264e-05	-1089.1985	0.5089812	3.1533375e-05	2399.430309534073
276	-430.5848	103.35863	-202.2127	-700.3433	79.0	-175.40718	89.471054	5.6045985	-351.25827	2770000	0.0029541403	3328.0645	-5.7972036e-05	-549.7467	0.51437604	8.6260436e-05	2407.966778278351
277	-419.14536	111.69957	-163.91016	-675.0107	79.0	-172.25734	86.80362	13.73913	-338.05008	2780000	0.0014826069	3077.223	-7.889513e-05	-429.47943	0.50993097	7.839724e-05	2416.8233029842377
278	-437.56232	116.80126	-151.3966	-780.9922	79.0	-168.90434	88.56007	22.549238	-356.1327	2790000	-0.0040698014	4290.424	-0.0003033476	-968.903	0.52946043	-0.00011527274	2425.2045300006866
279	-443.97284	108.02454	-190.37039	-753.9444	79.0	-177.14874	91.25472	12.467102	-348.29932	2800000	-0.019010795	3613.0527	9.872392e-05	-842.3507	0.5386102	3.0284566e-05	2433.6989381313324
280	-442.3982	123.8549	-223.16187	-763.7879	79.0	-175.49754	92.03351	14.952328	-360.7944	2810000	-0.0025571757	3813.998	-6.976118e-05	-569.7419	0.5389652	4.8098602e-05	2442.967294216156
281	-423.9453	113.37766	-164.022	-734.44293	79.0	-177.50761	90.40256	25.898487	-371.9646	2820000	0.011143075	3806.972	-5.960092e-05	-656.3802	0.5460173	7.775328e-06	2451.298196554184
282	-421.9886	111.12618	-168.67279	-714.13776	79.0	-170.9819	87.760666	15.632308	-358.6496	2830000	-0.0001344923	3519.3418	-0.00021369802	-658.329	0.5246955	0.00023786139	2460.087381839752
283	-425.48328	106.3637	-144.28094	-663.2564	79.0	-167.50798	86.58044	12.589172	-363.79797	2840000	-0.002843812	3238.8628	-0.00018113293	-759.1234	0.53528565	0.00025600562	2469.2384164333344
284	-421.50812	103.41449	-106.90033	-658.35223	79.0	-172.00528	89.48323	21.864426	-370.64896	2850000	-0.016231645	3444.3838	-0.00013024267	-686.09515	0.5407591	7.208922e-05	2477.936774969101
285	-433.03754	110.42271	-166.33391	-727.92145	79.0	-167.77568	86.95	20.991127	-344.32513	2860000	-0.00036688987	3795.6094	-9.39219e-05	-787.79596	0.5547694	6.386352e-05	2486.2855842113495
286	-447.09073	110.574844	-196.2763	-739.0329	79.0	-178.1722	89.80054	14.01371	-364.49997	2870000	0.0064529516	3746.189	-8.621685e-05	-611.03674	0.56613207	4.6169866e-05	2494.8121526241302
287	-435.0523	98.64087	-194.19077	-638.03766	79.0	-177.94345	90.440254	12.269085	-367.6465	2880000	0.003935219	3199.472	-0.00045700953	-648.2042	0.5607556	0.0004928283	2503.0640127658844
288	-434.88812	122.99462	-135.39375	-842.158	79.0	-175.80472	91.99731	9.919839	-363.6929	2890000	-0.012207554	3676.4158	6.7302026e-05	-741.26385	0.58291894	8.0576865e-07	2511.3193929195404
289	-430.8313	110.566216	-216.44589	-723.3833	79.0	-170.84857	87.7839	15.641726	-366.17957	2900000	-0.004075844	3119.8174	-0.00013417052	-643.35175	0.5749447	-0.00010512427	2519.666811466217
290	-430.06625	106.222244	-180.75618	-706.22943	79.0	-171.69865	90.82851	20.519716	-380.84494	2910000	-0.004558657	3401.2485	-0.00013891543	-675.0032	0.5848003	-5.823138e-06	2528.408851623535
291	-435.3004	130.25409	-123.964806	-736.4199	79.0	-171.48134	89.2989	13.623444	-364.7668	2920000	-0.00059054047	3512.5303	-0.00011650039	-534.49036	0.58390474	8.489543e-05	2538.1506950855255
292	-430.72583	119.54249	-199.62335	-671.1786	79.0	-171.67883	90.6866	15.870771	-367.75555	2930000	0.0022453805	3952.9893	-1.10074325e-05	-859.2521	0.5725904	7.147328e-05	2546.9016013145447
293	-421.21442	113.9393	-180.49857	-699.54297	79.0	-175.34302	87.43243	16.807688	-354.83298	2940000	-0.013406671	3641.7778	-0.00020320174	-843.76733	0.5669427	-4.001447e-05	2556.1846318244934
294	-423.27368	118.04828	-176.68715	-666.97485	79.0	-175.7742	92.823204	16.136547	-362.69617	2950000	-0.000979396	4028.8506	-0.00015043654	-808.2904	0.5730159	1.1632048e-05	2564.7728629112244
295	-434.00845	111.33154	-132.74258	-749.3856	79.0	-168.68088	88.060936	12.595758	-365.4632	2960000	-0.0025097625	3491.5132	-0.00011862209	-648.3389	0.58412725	6.24892e-05	2573.616807937622
296	-439.74408	109.99082	-202.46597	-698.2384	79.0	-174.27382	89.95808	6.814219	-347.1217	2970000	0.00091452524	3352.4634	-5.8128964e-05	-741.485	0.5902953	6.1997416e-05	2582.135850429535
297	-438.97498	115.80153	-148.46062	-711.7904	79.0	-173.4751	91.72838	13.487932	-357.7959	2980000	0.0019220482	3791.7168	-9.934115e-05	-827.4235	0.6061176	-0.00010574749	2590.8630027770996
298	-432.93744	117.34131	-151.88327	-733.9086	79.0	-171.36133	91.17747	21.111351	-359.4255	2990000	8.4843487e-07	3911.6912	-0.000105063504	-724.8804	0.5787338	3.238245e-06	2599.189770936966
299	-433.3636	101.99616	-100.29351	-696.0809	79.0	-171.86996	88.11537	15.630286	-354.0086	3000000	-0.00020813849	3319.564	-1.2094388e-05	-722.81946	0.59201735	-3.9986648e-05	2608.1946086883545
