Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
247	-114.40051	42.317238	-50.476635	-285.11417	79.0	-43.13774	22.605587	7.596906	-93.24197	2480000	-4.967054e-09	614.28033	-0.01535062	-100.555336	0.25904468	0.007096902	0.077130854	79.0	1124.3066992759705
248	-107.29603	33.244247	-52.76544	-267.79877	79.0	-49.025154	25.761198	9.3078	-135.27223	2490000	1.2417635e-09	427.37817	-0.01630366	-111.687355	0.24995176	0.010172017	0.081232496	79.0	1128.6616215705872
249	-111.01938	36.853004	-43.48571	-266.87534	79.0	-44.708946	23.828356	8.324837	-97.11625	2500000	-4.967054e-09	402.96753	-0.01538591	-62.092075	0.2552732	0.0113144	0.08243298	79.0	1133.768001794815
250	-105.72655	35.25572	-43.328884	-260.61023	79.0	-45.922035	25.353283	7.9540195	-96.66545	2510000	-1.9868216e-08	449.99414	-0.01764868	-84.55763	0.25510043	0.012752785	0.0832333	79.0	1138.4770877361298
251	-110.07073	39.348423	-43.84631	-336.2924	79.0	-43.39181	23.947346	12.773028	-99.67243	2520000	2.6077032e-08	497.32913	-0.015580871	-148.6707	0.24986947	0.0095087215	0.07673069	79.0	1143.96613240242
252	-107.73726	39.337177	-50.730587	-312.97064	79.0	-45.516514	24.89978	7.9318967	-161.60533	2530000	0.0	509.37088	-0.015945137	-98.26138	0.24635275	0.009622498	0.07402961	79.0	1148.3566224575043
253	-106.830154	37.267467	-54.75454	-264.58682	79.0	-46.23717	23.612654	14.023167	-134.66248	2540000	1.2417634e-08	537.51044	-0.015987827	-117.62803	0.24520338	0.009736975	0.073529415	79.0	1152.6719014644623
254	-103.49177	35.72426	-52.904335	-211.53123	79.0	-46.140957	24.010502	7.8953457	-94.96583	2550000	2.483527e-09	483.9807	-0.015472141	-103.94224	0.24179088	0.010599285	0.07933173	79.0	1156.5723915100098
255	-105.63568	35.107845	-53.126865	-233.10197	79.0	-43.4719	22.293144	7.45897	-92.11858	2560000	8.071463e-09	452.23624	-0.015534043	-63.510742	0.25210786	0.0108211255	0.076230496	79.0	1160.764039516449
256	-107.61317	37.218117	-48.124146	-302.09766	79.0	-44.44283	23.362278	8.9744	-105.64516	2570000	0.0	414.79468	-0.01711321	-63.91391	0.24036086	0.012557601	0.0882353	79.0	1164.681306362152
257	-102.95632	36.657677	-46.617367	-275.74078	79.0	-44.4779	23.253607	4.9934177	-145.63097	2580000	1.4901161e-08	453.30383	-0.01666263	-128.13033	0.24087828	0.008344683	0.08043218	79.0	1168.3388757705688
258	-114.45796	42.48043	-54.493206	-351.23746	79.0	-44.46233	23.091253	5.397374	-158.80585	2590000	2.483527e-09	597.7155	-0.016639074	-145.92218	0.25315148	0.008724985	0.08283313	79.0	1172.8361518383026
259	-104.27698	37.75751	-41.183926	-310.94397	79.0	-47.40146	25.535145	4.997119	-118.97899	2600000	-9.934108e-09	522.5135	-0.017122371	-168.87892	0.25111404	0.012029406	0.09043618	79.0	1177.0923779010773
260	-107.99916	39.115868	-34.01152	-293.4896	79.0	-45.79303	26.3001	5.2495747	-182.79861	2610000	3.7252903e-09	683.82684	-0.016717723	-213.36922	0.25395182	0.012984897	0.09013605	79.0	1181.3054382801056
261	-108.39863	44.86607	-53.828465	-318.68066	79.0	-44.99366	23.291353	4.6358376	-92.30433	2620000	-1.4901161e-08	662.4175	-0.015890151	-102.31445	0.24612081	0.013879717	0.083333336	71.0	1185.670829296112
262	-107.07918	37.428986	-50.56677	-259.0128	79.0	-45.693233	24.970493	7.2790823	-90.90126	2630000	-9.934108e-09	539.3276	-0.017996259	-136.7312	0.24480756	0.013919499	0.085534215	79.0	1190.7096683979034
263	-111.75144	36.525475	-42.125484	-252.34082	79.0	-45.871464	23.234015	6.942211	-115.48723	2640000	1.4901161e-08	433.89084	-0.017367655	-74.456276	0.24199669	0.012130261	0.08643457	79.0	1195.0973019599915
264	-109.055595	39.62524	-46.85438	-277.42313	79.0	-46.07661	24.054777	13.279532	-107.965416	2650000	4.967054e-09	514.9764	-0.01687255	-97.47183	0.24660783	0.012405805	0.085634254	79.0	1199.0429565906525
265	-109.15775	37.71322	-43.697914	-244.1107	79.0	-46.547993	24.450445	9.690127	-156.80142	2660000	8.692344e-09	587.82416	-0.017457219	-151.24626	0.26219583	0.010156904	0.08333333	79.0	1203.2858591079712
266	-106.04169	37.004288	-47.540394	-265.183	79.0	-45.1321	23.215572	10.626633	-109.135254	2670000	-1.4901161e-08	462.59555	-0.01766849	-89.1394	0.2539899	0.013924713	0.08663466	79.0	1209.0081753730774
267	-113.71335	41.34757	-47.318035	-323.68613	79.0	-43.74856	23.76158	17.868849	-100.6299	2680000	-9.934108e-09	609.66705	-0.016910145	-127.21102	0.2658454	0.01417765	0.09073629	76.0	1213.3955781459808
268	-104.650894	34.470875	-46.960804	-259.6676	79.0	-47.66239	25.19185	16.025003	-127.42237	2690000	6.208817e-09	470.18613	-0.017157461	-120.445274	0.25931278	0.009952539	0.08243298	79.0	1217.4424755573273
269	-107.05459	35.227592	-48.13839	-244.23212	79.0	-43.40799	23.989643	4.516508	-99.42906	2700000	1.7384687e-08	520.90045	-0.017417304	-106.31303	0.25687286	0.008828945	0.08123249	79.0	1222.054138660431
270	-108.104546	41.915203	-53.428596	-347.92856	79.0	-46.33858	23.458416	6.360014	-103.66791	2710000	8.071463e-09	567.10944	-0.016732363	-86.76421	0.24878235	0.010490856	0.081232496	79.0	1226.110279560089
271	-103.60477	33.039143	-51.763615	-212.71083	79.0	-44.5569	23.551817	12.501947	-102.796036	2720000	-4.967054e-09	388.4694	-0.016198711	-81.86073	0.24101482	0.009789079	0.07603041	79.0	1230.6316199302673
272	-106.61232	36.24132	-55.71526	-292.28577	79.0	-43.056637	23.367575	9.995851	-99.2949	2730000	2.1109978e-08	420.71463	-0.01797683	-92.758446	0.2455674	0.014362569	0.08463385	79.0	1234.946459531784
273	-105.60564	37.69864	-47.085487	-260.40524	79.0	-44.69347	23.513897	6.8426876	-126.94372	2740000	-1.7384687e-08	519.87964	-0.016666701	-96.941475	0.23644121	0.00932625	0.07623049	79.0	1239.2748744487762
274	-96.58656	33.423252	-50.078243	-217.43416	79.0	-43.73915	22.97559	11.544694	-96.24727	2750000	3.4769375e-08	389.4083	-0.0151324915	-76.883934	0.2392909	0.009892271	0.079231694	79.0	1244.5931189060211
275	-103.65359	33.921787	-37.589233	-229.72638	79.0	-40.147045	21.448345	23.716177	-99.16842	2760000	-9.934108e-09	431.86914	-0.017280955	-88.17972	0.24373476	0.014435695	0.084133655	79.0	1248.2781262397766
276	-105.57604	35.090034	-46.60475	-219.35817	79.0	-44.03202	22.954002	7.5477223	-111.81111	2770000	9.934108e-09	479.19556	-0.01611801	-110.58463	0.24797039	0.009122542	0.08023209	79.0	1252.5442929267883
277	-111.60331	40.314278	-32.790974	-272.84122	79.0	-44.590748	23.482288	1.9446785	-119.81817	2780000	-2.483527e-09	591.83	-0.015527968	-108.19009	0.24871166	0.0072946865	0.073429376	79.0	1256.8681483268738
278	-107.641945	41.71617	-40.403637	-257.21048	79.0	-47.927917	24.756304	8.209037	-97.13835	2790000	1.2417634e-08	577.8055	-0.016992752	-117.42803	0.25426856	0.011912073	0.081932776	79.0	1260.92502951622
279	-107.98496	38.153126	-53.543667	-272.0522	79.0	-44.569874	23.926865	10.408768	-117.075905	2800000	0.0	510.53735	-0.017450752	-110.52036	0.2535924	0.014161698	0.08603442	73.0	1266.2458276748657
280	-109.21173	36.495457	-54.181072	-225.88573	79.0	-45.60337	24.202066	9.83451	-104.78306	2810000	6.208817e-09	505.25638	-0.017170204	-120.165306	0.26235732	0.013582629	0.08063225	79.0	1270.3159267902374
281	-106.466484	38.519302	-38.54679	-274.76474	79.0	-45.54017	23.274193	9.279198	-108.77164	2820000	1.4901161e-08	498.60498	-0.016111253	-83.90516	0.24709581	0.009919914	0.07192878	79.0	1275.478176832199
282	-108.28686	37.181156	-49.441113	-241.74203	79.0	-44.167446	22.627499	6.7835436	-93.11976	2830000	-1.2417635e-09	405.5253	-0.01766343	-66.87637	0.25100026	0.0100596845	0.08893558	79.0	1280.2734036445618
283	-111.59195	34.904945	-58.029102	-221.11873	79.0	-43.51678	23.122753	6.8472466	-95.388626	2840000	4.967054e-09	440.11353	-0.017221441	-80.458496	0.24205168	0.009452618	0.077731095	79.0	1284.6919004917145
284	-102.986404	39.303364	-43.396626	-354.19226	79.0	-46.992027	24.249502	17.087383	-99.17991	2850000	-2.4214387e-08	502.34634	-0.013888601	-106.303185	0.24801655	0.007897157	0.06912766	79.0	1289.3618936538696
285	-102.12727	32.65758	-44.528828	-207.7576	79.0	-42.639214	23.111275	13.553928	-103.18694	2860000	0.0	410.5541	-0.016346388	-83.4842	0.24518035	0.008853258	0.08233294	79.0	1294.2850251197815
286	-105.50912	43.333397	-40.691383	-394.19498	79.0	-43.45506	22.113718	12.778113	-154.00925	2870000	-7.450581e-09	591.13324	-0.015920883	-125.66046	0.23647034	0.010594354	0.08003201	79.0	1297.9282610416412
287	-102.97996	30.201635	-43.396057	-223.60278	79.0	-42.870556	23.444862	5.694305	-104.436295	2880000	2.483527e-09	338.9409	-0.015382207	-79.23487	0.23596059	0.01478099	0.084933974	67.0	1302.3806211948395
288	-108.086266	41.31894	-53.419365	-338.41403	79.0	-42.461506	22.486872	9.144644	-100.93388	2890000	2.483527e-09	627.7189	-0.01520142	-129.32974	0.24774386	0.010821608	0.08213285	79.0	1306.1401641368866
289	-102.319756	32.40652	-50.87929	-248.07054	79.0	-44.900166	23.736755	7.02693	-107.967155	2900000	1.0244548e-08	444.683	-0.014763162	-111.49033	0.24017854	0.011630257	0.075730294	79.0	1312.0425207614899
290	-98.737274	34.604557	-48.987194	-259.5747	79.0	-42.482727	22.919922	11.213557	-110.03615	2910000	2.3593506e-08	416.89297	-0.0162374	-73.46995	0.24326532	0.009028022	0.07382953	79.0	1317.8199605941772
291	-107.56716	40.27115	-42.606987	-286.4324	79.0	-41.39943	21.888973	6.891913	-91.62271	2920000	-1.9868216e-08	612.6137	-0.016436124	-115.46915	0.2330379	0.009819168	0.07503001	79.0	1322.1995160579681
292	-103.99877	37.099457	-48.00421	-220.34268	79.0	-45.614532	23.639467	7.434779	-101.70752	2930000	1.6763806e-08	437.6572	-0.016192203	-72.57304	0.24572058	0.012307107	0.08313326	79.0	1326.2739779949188
293	-102.572296	36.361744	-30.338224	-261.08014	79.0	-43.224365	23.788143	10.002632	-104.568634	2940000	2.483527e-09	412.00888	-0.015915817	-70.579056	0.24417643	0.01021779	0.074229695	79.0	1330.009869337082
294	-108.42056	43.746895	-54.58584	-321.7056	79.0	-42.69527	22.379957	8.007135	-97.84304	2950000	3.4769375e-08	658.8784	-0.016146543	-140.58495	0.24103256	0.012671222	0.08643457	79.0	1334.5844836235046
295	-100.56304	31.915907	-49.55973	-246.7137	79.0	-44.253296	24.113876	6.326806	-146.7446	2960000	1.1175871e-08	328.57867	-0.017408086	-78.561455	0.2416246	0.0120558245	0.08033213	79.0	1338.8353028297424
296	-102.07688	33.665737	-47.92462	-207.0572	79.0	-40.459747	22.39796	7.800727	-102.57196	2970000	-1.2417634e-08	408.62476	-0.016174393	-73.71033	0.245093	0.010806579	0.080832325	79.0	1343.2262964248657
297	-102.40116	33.167496	-48.613213	-226.71423	79.0	-42.91014	22.784271	11.80239	-102.79826	2980000	4.967054e-09	388.7124	-0.017583493	-71.31999	0.23986779	0.010168228	0.081332535	79.0	1348.7017185688019
298	-99.98092	32.205612	-41.800884	-212.752	79.0	-43.191727	22.718616	3.6122754	-108.368675	2990000	4.967054e-09	379.07773	-0.0157814	-76.573715	0.23262501	0.011333894	0.07252901	79.0	1354.1808364391327
299	-109.29558	44.252796	-53.918182	-337.2857	79.0	-42.923096	21.856514	3.9269898	-98.50389	3000000	-4.967054e-09	692.4135	-0.015268818	-162.64917	0.23312162	0.007684491	0.073429376	79.0	1360.1105136871338
